group,time,y_mean,y_lower,y_upper
3,463,7.166878882,7.184501669,7.149769541
3,464,7.16603491,7.183693726,7.148890679
3,465,7.165191037,7.182885874,7.148011925
3,466,7.164347264,7.182078113,7.147133279
3,467,7.16350359,7.181270442,7.146254741
3,468,7.162660015,7.180462863,7.145376311
3,469,7.16181654,7.179655374,7.144497989
3,470,7.160973164,7.178847976,7.143619775
3,471,7.160129887,7.178040669,7.142741669
3,472,7.15928671,7.177233453,7.141863671
3,473,7.158443632,7.176426328,7.140985781
3,474,7.157600653,7.175619293,7.140107999
3,475,7.156757773,7.174812349,7.139230324
3,476,7.155914993,7.174005496,7.138352758
3,477,7.155072312,7.173198733,7.137475299
3,478,7.15422973,7.172392061,7.136597949
3,479,7.153387248,7.17158548,7.135720706
3,480,7.152544864,7.17077899,7.134843571
3,481,7.15170258,7.16997259,7.133966543
3,482,7.150860395,7.169166281,7.133089624
3,483,7.150018309,7.168360063,7.132212812
3,484,7.149176323,7.167553936,7.131336109
3,485,7.148334435,7.166747899,7.130459512
3,486,7.147492647,7.165941952,7.129583024
3,487,7.146650958,7.165136097,7.128706643
3,488,7.145809368,7.164330332,7.127830371
3,489,7.144967877,7.163524657,7.126954205
3,490,7.144126485,7.162719073,7.126078148
3,491,7.143285192,7.16191358,7.125202198
3,492,7.142443998,7.161108177,7.124326356
3,493,7.141602904,7.160302865,7.123450622
3,494,7.140761908,7.159497644,7.122574995
3,495,7.139921011,7.158692513,7.121699476
3,496,7.139080214,7.157887472,7.120824064
3,497,7.138239515,7.157082522,7.11994876
3,498,7.137398916,7.156277663,7.119073564
3,499,7.136558415,7.155472894,7.118198475
3,500,7.135718014,7.154668216,7.117323494
3,501,7.134877711,7.153863628,7.11644862
3,502,7.134037507,7.15305913,7.115573854
3,503,7.133197403,7.152254724,7.114699196
3,504,7.132357397,7.151450407,7.113824645
3,505,7.13151749,7.150646181,7.112950201
3,506,7.130677682,7.149842045,7.112075865
3,507,7.129837973,7.149038,7.111201636
3,508,7.128998363,7.148234046,7.110327515
3,509,7.128158851,7.147430181,7.109453501
3,510,7.127319439,7.146626407,7.108579595
3,511,7.126480125,7.145822724,7.107705796
3,512,7.125640911,7.145019131,7.106832105
3,513,7.124801795,7.144215628,7.105958521
3,514,7.123962777,7.143412215,7.105085044
3,515,7.123123859,7.142608893,7.104211675
3,516,7.12228504,7.141805662,7.103338413
3,517,7.121446319,7.14100252,7.102465259
3,518,7.120607697,7.140199469,7.101592211
3,519,7.119769174,7.139396508,7.100719271
3,520,7.118930749,7.138593638,7.099846439
3,521,7.118092423,7.137790858,7.098973713
3,522,7.117254196,7.136988168,7.098101095
3,523,7.116416068,7.136185568,7.097228585
3,524,7.115578038,7.135383059,7.096356181
3,525,7.114740108,7.13458064,7.095483885
3,526,7.113902275,7.133778311,7.094611696
3,527,7.113064542,7.132976072,7.093739614
3,528,7.112226907,7.132173924,7.092867639
3,529,7.11138937,7.131371865,7.091995772
3,530,7.110551933,7.130569897,7.091124011
3,531,7.109714594,7.129768019,7.090252358
3,532,7.108877353,7.128966232,7.089380812
3,533,7.108040211,7.128164534,7.088509373
3,534,7.107203168,7.127362927,7.087638042
3,535,7.106366223,7.12656141,7.086766817
3,536,7.105529377,7.125759982,7.085895699
3,537,7.10469263,7.124958645,7.085024689
3,538,7.103855981,7.124157399,7.084153785
3,539,7.10301943,7.123356242,7.083282989
3,540,7.102182978,7.122555175,7.0824123
3,541,7.101346624,7.121754199,7.081541717
3,542,7.100510369,7.120953312,7.080671242
3,543,7.099674213,7.120152516,7.079800874
3,544,7.098838155,7.119351809,7.078930613
3,545,7.098002195,7.118551193,7.078060458
3,546,7.097166334,7.117750667,7.077190411
3,547,7.096330571,7.11695023,7.07632047
3,548,7.095494907,7.116149884,7.075450637
3,549,7.094659341,7.115349628,7.07458091
3,550,7.093823873,7.114549462,7.073711291
3,551,7.092988504,7.113749385,7.072841778
3,552,7.092153233,7.112949399,7.071972372
3,553,7.091318061,7.112149503,7.071103073
3,554,7.090482987,7.111349696,7.070233881
3,555,7.089648011,7.11054998,7.069364796
3,556,7.088813134,7.109750353,7.068495817
3,557,7.087978354,7.108950817,7.067626946
3,558,7.087143674,7.10815137,7.066758181
3,559,7.086309091,7.107352013,7.065889523
3,560,7.085474607,7.106552747,7.065020971
3,561,7.084640221,7.10575357,7.064152527
3,562,7.083805933,7.104954482,7.063284189
3,563,7.082971744,7.104155485,7.062415958
3,564,7.082137653,7.103356578,7.061547834
3,565,7.08130366,7.10255776,7.060679816
3,566,7.080469765,7.101759033,7.059811905
3,567,7.079635968,7.100960395,7.058944101
3,568,7.07880227,7.100161847,7.058076403
3,569,7.07796867,7.099363388,7.057208812
3,570,7.077135168,7.09856502,7.056341328
3,571,7.076301764,7.097766741,7.055473951
3,572,7.075468458,7.096968552,7.05460668
3,573,7.07463525,7.096170453,7.053739515
3,574,7.073802141,7.095372443,7.052872457
3,575,7.072969129,7.094574524,7.052005506
3,576,7.072136216,7.093776694,7.051138662
3,577,7.071303401,7.092978954,7.050271924
3,578,7.070470684,7.092181303,7.049405292
3,579,7.069638065,7.091383742,7.048538767
3,580,7.068805544,7.090586271,7.047672348
3,581,7.067973121,7.08978889,7.046806036
3,582,7.067140796,7.088991598,7.045939831
3,583,7.066308569,7.088194396,7.045073732
3,584,7.06547644,7.087397283,7.044207739
3,585,7.064644409,7.08660026,7.043341853
3,586,7.063812476,7.085803327,7.042476074
3,587,7.062980641,7.085006483,7.0416104
3,588,7.062148904,7.08420973,7.040744833
3,589,7.061317264,7.083413065,7.039879373
3,590,7.060485723,7.08261649,7.039014019
3,591,7.05965428,7.081820005,7.038148771
3,592,7.058822935,7.08102361,7.03728363
3,593,7.057991687,7.080227303,7.036418595
3,594,7.057160538,7.079431087,7.035553666
3,595,7.056329486,7.07863496,7.034688844
3,596,7.055498532,7.077838922,7.033824128
3,597,7.054667676,7.077042975,7.032959518
3,598,7.053836918,7.076247116,7.032095014
3,599,7.053006258,7.075451347,7.031230617
3,600,7.052175695,7.074655668,7.030366326
3,601,7.051345231,7.073860078,7.029502142
3,602,7.050514864,7.073064577,7.028638063
3,603,7.049684595,7.072269166,7.027774091
3,604,7.048854423,7.071473845,7.026910225
3,605,7.04802435,7.070678612,7.026046465
3,606,7.047194374,7.06988347,7.025182811
3,607,7.046364496,7.069088416,7.024319264
3,608,7.045534715,7.068293453,7.023455822
3,609,7.044705033,7.067498578,7.022592487
3,610,7.043875448,7.066703793,7.021729258
3,611,7.043045961,7.065909097,7.020866135
3,612,7.042216571,7.065114491,7.020003118
3,613,7.041387279,7.064319974,7.019140207
3,614,7.040558085,7.063525546,7.018277402
3,615,7.039728988,7.062731208,7.017414703
3,616,7.038899989,7.061936959,7.016552111
3,617,7.038071088,7.061142799,7.015689624
3,618,7.037242284,7.060348729,7.014827243
3,619,7.036413578,7.059554748,7.013964969
3,620,7.03558497,7.058760856,7.0131028
3,621,7.034756459,7.057967054,7.012240738
3,622,7.033928045,7.05717334,7.011378781
3,623,7.03309973,7.056379716,7.01051693
3,624,7.032271511,7.055586182,7.009655185
3,625,7.031443391,7.054792736,7.008793546
3,626,7.030615367,7.05399938,7.007932014
3,627,7.029787442,7.053206113,7.007070586
3,628,7.028959613,7.052412935,7.006209265
3,629,7.028131883,7.051619847,7.00534805
3,630,7.027304249,7.050826847,7.004486941
3,631,7.026476714,7.050033937,7.003625937
3,632,7.025649275,7.049241116,7.002765039
3,633,7.024821934,7.048448384,7.001904247
3,634,7.023994691,7.047655741,7.001043561
3,635,7.023167545,7.046863187,7.000182981
3,636,7.022340496,7.046070723,6.999322506
3,637,7.021513545,7.045278347,6.998462138
3,638,7.020686691,7.044486061,6.997601875
3,639,7.019859934,7.043693864,6.996741717
3,640,7.019033275,7.042901756,6.995881666
3,641,7.018206713,7.042109737,6.99502172
3,642,7.017380249,7.041317807,6.99416188
3,643,7.016553882,7.040525966,6.993302146
3,644,7.015727612,7.039734214,6.992442517
3,645,7.014901439,7.038942551,6.991582994
3,646,7.014075364,7.038150977,6.990723576
3,647,7.013249386,7.037359493,6.989864265
3,648,7.012423505,7.036568097,6.989005058
3,649,7.011597722,7.03577679,6.988145958
3,650,7.010772036,7.034985572,6.987286963
3,651,7.009946447,7.034194443,6.986428074
3,652,7.009120955,7.033403404,6.98556929
3,653,7.00829556,7.032612453,6.984710612
3,654,7.007470263,7.031821591,6.983852039
3,655,7.006645063,7.031030818,6.982993572
3,656,7.00581996,7.030240134,6.98213521
3,657,7.004994954,7.029449539,6.981276954
3,658,7.004170045,7.028659032,6.980418804
3,659,7.003345234,7.027868615,6.979560759
3,660,7.00252052,7.027078287,6.978702819
3,661,7.001695902,7.026288047,6.977844985
3,662,7.000871382,7.025497896,6.976987256
3,663,7.000046959,7.024707834,6.976129633
3,664,6.999222633,7.023917861,6.975272115
3,665,6.998398404,7.023127977,6.974414703
3,666,6.997574272,7.022338182,6.973557396
3,667,6.996750237,7.021548475,6.972700194
3,668,6.9959263,7.020758858,6.971843098
3,669,6.995102459,7.019969329,6.970986107
3,670,6.994278715,7.019179889,6.970129221
3,671,6.993455069,7.018390537,6.969272441
3,672,6.992631519,7.017601275,6.968415766
3,673,6.991808066,7.016812101,6.967559196
3,674,6.99098471,7.016023016,6.966702732
3,675,6.990161451,7.015234019,6.965846373
3,676,6.98933829,7.014445112,6.964990119
3,677,6.988515225,7.013656293,6.96413397
3,678,6.987692257,7.012867563,6.963277927
3,679,6.986869386,7.012078921,6.962421989
3,680,6.986046611,7.011290368,6.961566156
3,681,6.985223934,7.010501904,6.960710428
3,682,6.984401354,7.009713529,6.959854806
3,683,6.98357887,7.008925242,6.958999289
3,684,6.982756483,7.008137044,6.958143877
3,685,6.981934193,7.007348934,6.957288569
3,686,6.981112,7.006560913,6.956433368
3,687,6.980289904,7.005772981,6.955578271
3,688,6.979467905,7.004985137,6.954723279
3,689,6.978646002,7.004197382,6.953868393
3,690,6.977824196,7.003409716,6.953013611
3,691,6.977002487,7.002622138,6.952158935
3,692,6.976180875,7.001834649,6.951304364
3,693,6.97535936,7.001047248,6.950449897
3,694,6.974537941,7.000259936,6.949595536
3,695,6.973716619,6.999472712,6.94874128
3,696,6.972895393,6.998685577,6.947887129
3,697,6.972074265,6.99789853,6.947033082
3,698,6.971253233,6.997111572,6.946179141
3,699,6.970432298,6.996324702,6.945325305
3,700,6.969611459,6.995537921,6.944471573
3,701,6.968790717,6.994751228,6.943617947
3,702,6.967970072,6.993964624,6.942764426
3,703,6.967149523,6.993178109,6.941911009
3,704,6.966329071,6.992391681,6.941057697
3,705,6.965508716,6.991605342,6.940204491
3,706,6.964688457,6.990819092,6.939351389
3,707,6.963868295,6.99003293,6.938498392
3,708,6.963048229,6.989246856,6.9376455
3,709,6.96222826,6.988460871,6.936792712
3,710,6.961408388,6.987674974,6.93594003
3,711,6.960588612,6.986889166,6.935087452
3,712,6.959768933,6.986103446,6.934234979
3,713,6.95894935,6.985317814,6.933382611
3,714,6.958129864,6.984532271,6.932530348
3,715,6.957310474,6.983746816,6.931678189
3,716,6.95649118,6.982961449,6.930826136
3,717,6.955671983,6.982176171,6.929974186
3,718,6.954852883,6.981390981,6.929122342
3,719,6.954033879,6.980605879,6.928270602
3,720,6.953214972,6.979820865,6.927418968
4,1,7.3422704,7.342309346,7.342232497
4,2,7.341405774,7.341483656,7.341329977
4,3,7.340541249,7.34065806,7.340427568
4,4,7.339676827,7.339832556,7.33952527
4,5,7.338812506,7.339007146,7.338623083
4,6,7.337948287,7.338181828,7.337721007
4,7,7.337084169,7.337356602,7.336819042
4,8,7.336220154,7.33653147,7.335917187
4,9,7.33535624,7.33570643,7.335015444
4,10,7.334492428,7.334881484,7.334113811
4,11,7.333628718,7.33405663,7.333212289
4,12,7.332765109,7.333231868,7.332310878
4,13,7.331901602,7.3324072,7.331409578
4,14,7.331038197,7.331582624,7.330508389
4,15,7.330174894,7.330758141,7.32960731
4,16,7.329311692,7.329933751,7.328706342
4,17,7.328448591,7.329109453,7.327805485
4,18,7.327585593,7.328285248,7.326904738
4,19,7.326722696,7.327461136,7.326004103
4,20,7.325859901,7.326637117,7.325103577
4,21,7.324997207,7.32581319,7.324203163
4,22,7.324134615,7.324989355,7.32330286
4,23,7.323272124,7.324165614,7.322402667
4,24,7.322409735,7.323341965,7.321502584
4,25,7.321547448,7.322518409,7.320602613
4,26,7.320685262,7.321694945,7.319702751
4,27,7.319823177,7.320871574,7.318803001
4,28,7.318961194,7.320048295,7.317903361
4,29,7.318099313,7.319225109,7.317003832
4,30,7.317237533,7.318402016,7.316104413
4,31,7.316375855,7.317579015,7.315205105
4,32,7.315514278,7.316756107,7.314305907
4,33,7.314652803,7.315933291,7.31340682
4,34,7.313791429,7.315110568,7.312507844
4,35,7.312930156,7.314287938,7.311608978
4,36,7.312068985,7.313465399,7.310710222
4,37,7.311207915,7.312642954,7.309811577
4,38,7.310346947,7.311820601,7.308913043
4,39,7.30948608,7.31099834,7.308014618
4,40,7.308625314,7.310176172,7.307116305
4,41,7.30776465,7.309354096,7.306218101
4,42,7.306904087,7.308532113,7.305320009
4,43,7.306043626,7.307710222,7.304422026
4,44,7.305183266,7.306888423,7.303524154
4,45,7.304323007,7.306066717,7.302626392
4,46,7.303462849,7.305245104,7.301728741
4,47,7.302602793,7.304423583,7.3008312
4,48,7.301742838,7.303602154,7.299933769
4,49,7.300882984,7.302780817,7.299036449
4,50,7.300023232,7.301959573,7.298139238
4,51,7.29916358,7.301138422,7.297242139
4,52,7.298304031,7.300317362,7.296345149
4,53,7.297444582,7.299496395,7.29544827
4,54,7.296585234,7.29867552,7.294551501
4,55,7.295725988,7.297854738,7.293654842
4,56,7.294866843,7.297034048,7.292758293
4,57,7.294007799,7.29621345,7.291861855
4,58,7.293148856,7.295392944,7.290965527
4,59,7.292290014,7.294572531,7.290069309
4,60,7.291431274,7.29375221,7.289173201
4,61,7.290572634,7.292931981,7.288277203
4,62,7.289714096,7.292111845,7.287381316
4,63,7.288855659,7.291291801,7.286485538
4,64,7.287997323,7.290471849,7.285589871
4,65,7.287139087,7.289651989,7.284694314
4,66,7.286280953,7.288832221,7.283798866
4,67,7.285422921,7.288012546,7.282903529
4,68,7.284564989,7.287192962,7.282008302
4,69,7.283707158,7.286373471,7.281113185
4,70,7.282849428,7.285554072,7.280218178
4,71,7.281991799,7.284734765,7.279323282
4,72,7.281134271,7.283915551,7.278428495
4,73,7.280276844,7.283096428,7.277533818
4,74,7.279419519,7.282277398,7.276639251
4,75,7.278562294,7.281458459,7.275744794
4,76,7.27770517,7.280639613,7.274850447
4,77,7.276848147,7.279820859,7.273956209
4,78,7.275991225,7.279002197,7.273062082
4,79,7.275134403,7.278183627,7.272168065
4,80,7.274277683,7.277365149,7.271274158
4,81,7.273421064,7.276546763,7.27038036
4,82,7.272564545,7.275728469,7.269486672
4,83,7.271708127,7.274910267,7.268593095
4,84,7.270851811,7.274092157,7.267699627
4,85,7.269995595,7.273274139,7.266806268
4,86,7.269139479,7.272456213,7.26591302
4,87,7.268283465,7.27163838,7.265019882
4,88,7.267427552,7.270820638,7.264126853
4,89,7.266571739,7.270002988,7.263233934
4,90,7.265716027,7.26918543,7.262341125
4,91,7.264860416,7.268367964,7.261448425
4,92,7.264004905,7.267550589,7.260555836
4,93,7.263149496,7.266733307,7.259663356
4,94,7.262294187,7.265916117,7.258770985
4,95,7.261438978,7.265099018,7.257878725
4,96,7.260583871,7.264282012,7.256986574
4,97,7.259728864,7.263465097,7.256094532
4,98,7.258873958,7.262648275,7.255202601
4,99,7.258019152,7.261831544,7.254310779
4,100,7.257164448,7.261014905,7.253419066
4,101,7.256309843,7.260198357,7.252527464
4,102,7.25545534,7.259381902,7.251635971
4,103,7.254600937,7.258565538,7.250744587
4,104,7.253746635,7.257749266,7.249853313
4,105,7.252892433,7.256933086,7.248962149
4,106,7.252038332,7.256116998,7.248071094
4,107,7.251184331,7.255301002,7.247180148
4,108,7.250330431,7.254485097,7.246289312
4,109,7.249476632,7.253669284,7.245398586
4,110,7.248622933,7.252853563,7.244507969
4,111,7.247769335,7.252037934,7.243617462
4,112,7.246915837,7.251222396,7.242727064
4,113,7.24606244,7.25040695,7.241836776
4,114,7.245209143,7.249591596,7.240946597
4,115,7.244355947,7.248776333,7.240056527
4,116,7.243502851,7.247961162,7.239166567
4,117,7.242649855,7.247146083,7.238276716
4,118,7.241796961,7.246331095,7.237386974
4,119,7.240944166,7.245516199,7.236497342
4,120,7.240091472,7.244701395,7.23560782
4,121,7.239238878,7.243886682,7.234718406
4,122,7.238386385,7.243072061,7.233829102
4,123,7.237533992,7.242257532,7.232939908
4,124,7.2366817,7.241443094,7.232050822
4,125,7.235829508,7.240628747,7.231161846
4,126,7.234977416,7.239814493,7.230272979
4,127,7.234125425,7.23900033,7.229384222
4,128,7.233273533,7.238186258,7.228495573
4,129,7.232421743,7.237372278,7.227607034
4,130,7.231570052,7.23655839,7.226718604
4,131,7.230718462,7.235744593,7.225830284
4,132,7.229866972,7.234930887,7.224942072
4,133,7.229015583,7.234117273,7.22405397
4,134,7.228164293,7.233303751,7.223165977
4,135,7.227313104,7.23249032,7.222278093
4,136,7.226462015,7.23167698,7.221390318
4,137,7.225611027,7.230863732,7.220502652
4,138,7.224760138,7.230050576,7.219615096
4,139,7.22390935,7.229237511,7.218727648
4,140,7.223058662,7.228424537,7.21784031
4,141,7.222208074,7.227611655,7.21695308
4,142,7.221357586,7.226798864,7.21606596
4,143,7.220507199,7.225986165,7.215178949
4,144,7.219656911,7.225173557,7.214292047
4,145,7.218806724,7.22436104,7.213405253
4,146,7.217956637,7.223548615,7.212518569
4,147,7.21710665,7.222736281,7.211631994
4,148,7.216256763,7.221924038,7.210745528
4,149,7.215406976,7.221111887,7.209859171
4,150,7.214557289,7.220299827,7.208972922
4,151,7.213707703,7.219487858,7.208086783
4,152,7.212858216,7.218675981,7.207200753
4,153,7.212008829,7.217864195,7.206314831
4,154,7.211159543,7.217052501,7.205429018
4,155,7.210310356,7.216240897,7.204543315
4,156,7.209461269,7.215429385,7.20365772
4,157,7.208612283,7.214617964,7.202772234
4,158,7.207763396,7.213806635,7.201886857
4,159,7.206914609,7.212995396,7.201001588
4,160,7.206065923,7.212184249,7.200116429
4,161,7.205217336,7.211373193,7.199231378
4,162,7.204368849,7.210562228,7.198346436
4,163,7.203520462,7.209751355,7.197461603
4,164,7.202672175,7.208940573,7.196576879
4,165,7.201823988,7.208129881,7.195692263
4,166,7.200975901,7.207319281,7.194807756
4,167,7.200127913,7.206508773,7.193923358
4,168,7.199280026,7.205698355,7.193039069
4,169,7.198432238,7.204888028,7.192154888
4,170,7.19758455,7.204077793,7.191270816
4,171,7.196736962,7.203267649,7.190386853
4,172,7.195889474,7.202457595,7.189502998
4,173,7.195042085,7.201647633,7.188619252
4,174,7.194194797,7.200837762,7.187735614
4,175,7.193347608,7.200027982,7.186852086
4,176,7.192500519,7.199218293,7.185968665
4,177,7.191653529,7.198408696,7.185085354
4,178,7.19080664,7.197599189,7.184202151
4,179,7.18995985,7.196789773,7.183319056
4,180,7.18911316,7.195980448,7.18243607
4,181,7.188266569,7.195171215,7.181553193
4,182,7.187420079,7.194362072,7.180670424
4,183,7.186573688,7.19355302,7.179787764
4,184,7.185727396,7.19274406,7.178905212
4,185,7.184881205,7.19193519,7.178022768
4,186,7.184035112,7.191126411,7.177140434
4,187,7.18318912,7.190317723,7.176258207
4,188,7.182343227,7.189509126,7.175376089
4,189,7.181497434,7.18870062,7.17449408
4,190,7.18065174,7.187892205,7.173612178
4,191,7.179806146,7.187083881,7.172730386
4,192,7.178960652,7.186275648,7.171848701
4,193,7.178115257,7.185467506,7.170967125
4,194,7.177269962,7.184659454,7.170085658
4,195,7.176424766,7.183851494,7.169204298
4,196,7.17557967,7.183043624,7.168323048
4,197,7.174734673,7.182235845,7.167441905
4,198,7.173889776,7.181428157,7.166560871
4,199,7.173044978,7.18062056,7.165679945
4,200,7.17220028,7.179813053,7.164799127
4,201,7.171355681,7.179005638,7.163918418
4,202,7.170511182,7.178198313,7.163037816
4,203,7.169666782,7.177391079,7.162157323
4,204,7.168822481,7.176583936,7.161276939
4,205,7.16797828,7.175776883,7.160396662
4,206,7.167134179,7.174969922,7.159516494
4,207,7.166290177,7.174163051,7.158636434
4,208,7.165446274,7.17335627,7.157756482
4,209,7.16460247,7.172549581,7.156876638
4,210,7.163758766,7.171742982,7.155996903
4,211,7.162915162,7.170936474,7.155117275
4,212,7.162071656,7.170130057,7.154237756
4,213,7.16122825,7.16932373,7.153358345
4,214,7.160384943,7.168517494,7.152479042
4,215,7.159541736,7.167711349,7.151599847
4,216,7.158698628,7.166905294,7.15072076
4,217,7.157855619,7.16609933,7.149841781
4,218,7.15701271,7.165293457,7.14896291
4,219,7.156169899,7.164487674,7.148084147
4,220,7.155327188,7.163681982,7.147205492
4,221,7.154484576,7.16287638,7.146326946
4,222,7.153642064,7.162070869,7.145448507
4,223,7.15279965,7.161265449,7.144570176
4,224,7.151957336,7.160460119,7.143691953
4,225,7.151115121,7.15965488,7.142813838
4,226,7.150273006,7.158849731,7.141935831
4,227,7.149430989,7.158044673,7.141057932
4,228,7.148589071,7.157239706,7.140180141
4,229,7.147747253,7.156434829,7.139302458
4,230,7.146905534,7.155630042,7.138424883
4,231,7.146063914,7.154825346,7.137547415
4,232,7.145222393,7.15402074,7.136670055
4,233,7.144380971,7.153216225,7.135792804
4,234,7.143539648,7.152411801,7.13491566
4,235,7.142698425,7.151607467,7.134038624
4,236,7.1418573,7.150803223,7.133161695
4,237,7.141016274,7.14999907,7.132284875
4,238,7.140175348,7.149195007,7.131408162
4,239,7.13933452,7.148391035,7.130531557
4,240,7.138493792,7.147587153,7.12965506
4,241,7.137653162,7.146783361,7.128778671
4,242,7.136812632,7.14597966,7.127902389
4,243,7.1359722,7.145176049,7.127026215
4,244,7.135131868,7.144372529,7.126150148
4,245,7.134291634,7.143569099,7.12527419
4,246,7.1334515,7.142765759,7.124398339
4,247,7.132611464,7.141962509,7.123522596
4,248,7.131771527,7.14115935,7.12264696
4,249,7.130931689,7.140356282,7.121771432
4,250,7.13009195,7.139553303,7.120896012
4,251,7.12925231,7.138750415,7.120020699
4,252,7.128412769,7.137947617,7.119145494
4,253,7.127573326,7.13714491,7.118270396
4,254,7.126733983,7.136342292,7.117395406
4,255,7.125894738,7.135539765,7.116520523
4,256,7.125055592,7.134737329,7.115645749
4,257,7.124216545,7.133934982,7.114771081
4,258,7.123377597,7.133132726,7.113896521
4,259,7.122538748,7.13233056,7.113022069
4,260,7.121699997,7.131528484,7.112147724
4,261,7.120861345,7.130726498,7.111273486
4,262,7.120022792,7.129924603,7.110399357
4,263,7.119184338,7.129122797,7.109525334
4,264,7.118345982,7.128321082,7.108651419
4,265,7.117507725,7.127519457,7.107777611
4,266,7.116669567,7.126717923,7.106903911
4,267,7.115831508,7.125916478,7.106030318
4,268,7.114993547,7.125115123,7.105156833
4,269,7.114155685,7.124313859,7.104283455
4,270,7.113317921,7.123512684,7.103410184
4,271,7.112480257,7.1227116,7.10253702
4,272,7.11164269,7.121910606,7.101663964
4,273,7.110805223,7.121109702,7.100791016
4,274,7.109967854,7.120308888,7.099918174
4,275,7.109130584,7.119508164,7.09904544
4,276,7.108293412,7.11870753,7.098172813
4,277,7.107456339,7.117906986,7.097300294
4,278,7.106619364,7.117106532,7.096427881
4,279,7.105782489,7.116306169,7.095555576
4,280,7.104945711,7.115505895,7.094683378
4,281,7.104109032,7.114705711,7.093811288
4,282,7.103272452,7.113905617,7.092939304
4,283,7.10243597,7.113105613,7.092067428
4,284,7.101599587,7.112305699,7.091195659
4,285,7.100763302,7.111505875,7.090323997
4,286,7.099927116,7.110706141,7.089452442
4,287,7.099091028,7.109906497,7.088580994
4,288,7.098255038,7.109106943,7.087709654
4,289,7.097419147,7.108307479,7.08683842
4,290,7.096583355,7.107508105,7.085967294
4,291,7.095747661,7.10670882,7.085096275
4,292,7.094912065,7.105909626,7.084225362
4,293,7.094076568,7.105110521,7.083354557
4,294,7.093241169,7.104311506,7.082483859
4,295,7.092405868,7.103512581,7.081613268
4,296,7.091570666,7.102713746,7.080742784
4,297,7.090735562,7.101915001,7.079872407
4,298,7.089900557,7.101116345,7.079002137
4,299,7.089065649,7.10031778,7.078131974
4,300,7.088230841,7.099519304,7.077261917
4,301,7.08739613,7.098720918,7.076391968
4,302,7.086561518,7.097922622,7.075522126
4,303,7.085727004,7.097124415,7.074652391
4,304,7.084892588,7.096326298,7.073782762
4,305,7.084058271,7.095528271,7.072913241
4,306,7.083224052,7.094730334,7.072043826
4,307,7.082389931,7.093932487,7.071174518
4,308,7.081555908,7.093134729,7.070305317
4,309,7.080721983,7.092337061,7.069436223
4,310,7.079888157,7.091539483,7.068567236
4,311,7.079054429,7.090741994,7.067698355
4,312,7.078220799,7.089944595,7.066829582
4,313,7.077387267,7.089147286,7.065960915
4,314,7.076553834,7.088350066,7.065092355
4,315,7.075720498,7.087552936,7.064223902
4,316,7.074887261,7.086755896,7.063355555
4,317,7.074054122,7.085958945,7.062487315
4,318,7.073221081,7.085162084,7.061619182
4,319,7.072388138,7.084365312,7.060751156
4,320,7.071555293,7.083568631,7.059883236
4,321,7.070722546,7.082772038,7.059015423
4,322,7.069889897,7.081975536,7.058147717
4,323,7.069057347,7.081179122,7.057280117
4,324,7.068224894,7.080382799,7.056412624
4,325,7.067392539,7.079586565,7.055545238
4,326,7.066560283,7.07879042,7.054677958
4,327,7.065728124,7.077994365,7.053810785
4,328,7.064896064,7.0771984,7.052943718
4,329,7.064064101,7.076402524,7.052076758
4,330,7.063232236,7.075606738,7.051209905
4,331,7.06240047,7.074811041,7.050343158
4,332,7.061568801,7.074015433,7.049476518
4,333,7.06073723,7.073219915,7.048609984
4,334,7.059905757,7.072424487,7.047743557
4,335,7.059074382,7.071629148,7.046877236
4,336,7.058243105,7.070833898,7.046011022
4,337,7.057411926,7.070038738,7.045144914
4,338,7.056580845,7.069243667,7.044278913
4,339,7.055749861,7.068448686,7.043413018
4,340,7.054918976,7.067653794,7.042547229
4,341,7.054088188,7.066858991,7.041681547
4,342,7.053257498,7.066064278,7.040815972
4,343,7.052426906,7.065269654,7.039950503
4,344,7.051596412,7.06447512,7.03908514
4,345,7.050766015,7.063680675,7.038219883
4,346,7.049935717,7.062886319,7.037354733
4,347,7.049105516,7.062092053,7.036489689
4,348,7.048275413,7.061297876,7.035624752
4,349,7.047445407,7.060503788,7.034759921
4,350,7.0466155,7.059709789,7.033895196
4,351,7.04578569,7.05891588,7.033030578
4,352,7.044955978,7.05812206,7.032166065
4,353,7.044126363,7.057328329,7.031301659
4,354,7.043296846,7.056534688,7.03043736
4,355,7.042467427,7.055741136,7.029573166
4,356,7.041638106,7.054947673,7.028709079
4,357,7.040808882,7.054154299,7.027845098
4,358,7.039979756,7.053361015,7.026981223
4,359,7.039150727,7.05256782,7.026117455
4,360,7.038321797,7.051774714,7.025253792
4,361,7.037492963,7.050981697,7.024390236
4,362,7.036664228,7.050188769,7.023526786
4,363,7.03583559,7.049395931,7.022663442
4,364,7.035007049,7.048603181,7.021800204
4,365,7.034178606,7.047810521,7.020937072
4,366,7.033350261,7.04701795,7.020074047
4,367,7.032522013,7.046225468,7.019211127
4,368,7.031693863,7.045433075,7.018348313
4,369,7.03086581,7.044640772,7.017485606
4,370,7.030037855,7.043848557,7.016623005
4,371,7.029209997,7.043056431,7.015760509
4,372,7.028382237,7.042264395,7.01489812
4,373,7.027554574,7.041472448,7.014035837
4,374,7.026727009,7.040680589,7.013173659
4,375,7.025899541,7.03988882,7.012311588
4,376,7.025072171,7.03909714,7.011449622
4,377,7.024244898,7.038305549,7.010587763
